title,url,ingredient,quantity,note,kcal,fat,saturates,carbs,sugars,fibre,protein,salt
Black bean & spicy beef pasta,https://www.bbcgoodfood.com/recipes/black-bean-spicy-beef-pasta,taco seasoning,25g,,723,26g,11g,83g,9g,13ghigh,32g,2.1g
Black bean & spicy beef pasta,https://www.bbcgoodfood.com/recipes/black-bean-spicy-beef-pasta,chipotle paste,1 tbsp,(optional),723,26g,11g,83g,9g,13ghigh,32g,2.1g
Black bean & spicy beef pasta,https://www.bbcgoodfood.com/recipes/black-bean-spicy-beef-pasta,leftover ragu,400g,(see recipe below),723,26g,11g,83g,9g,13ghigh,32g,2.1g
Black bean & spicy beef pasta,https://www.bbcgoodfood.com/recipes/black-bean-spicy-beef-pasta,double cream,50ml,,723,26g,11g,83g,9g,13ghigh,32g,2.1g
Black bean & spicy beef pasta,https://www.bbcgoodfood.com/recipes/black-bean-spicy-beef-pasta,mature cheddar,100g,grated,723,26g,11g,83g,9g,13ghigh,32g,2.1g
Black bean & spicy beef pasta,https://www.bbcgoodfood.com/recipes/black-bean-spicy-beef-pasta,parsley,small handful of,,723,26g,11g,83g,9g,13ghigh,32g,2.1g
Chicken and vegetable soup,https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,sofrito mix,250g,"(or mixed finely chopped onion, carrot and celery)",424,20g,5g,29g,5g,5g,30g,1.6g
Chicken and vegetable soup,https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,rapeseed oil,1 tbsp,,424,20g,5g,29g,5g,5g,30g,1.6g
Chicken and vegetable soup,https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,chicken,1,elastic or string removed,424,20g,5g,29g,5g,5g,30g,1.6g
Chicken and vegetable soup,https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,bay leaf,1,,424,20g,5g,29g,5g,5g,30g,1.6g
Chicken and vegetable soup,https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,low-salt chicken stock,2,cube melts or cubes,424,20g,5g,29g,5g,5g,30g,1.6g
Chicken and vegetable soup,https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,frozen peas,200g,,424,20g,5g,29g,5g,5g,30g,1.6g
Chicken and vegetable soup,https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,frozen sweetcorn,200g,(optional),424,20g,5g,29g,5g,5g,30g,1.6g
Chicken and vegetable soup,https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,soup pasta,200g,"or dried noodles snapped into pieces, cooked",424,20g,5g,29g,5g,5g,30g,1.6g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,vegetable oil,1 tbsp,,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,Toulouse-style  sausages,12,,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,bacon lardons,200g,,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,onions,2,finely chopped,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,celery,2,"sticks, finely chopped",501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,garlic cloves,2,crushed,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,smoked paprika,1 tbsp,,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,thyme,½ bunch of,leaves picked and roughly chopped,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,white wine,200ml,,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,chopped tomatoes,400g can,,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,chicken or veg stock,200ml,(fresh or 1/2 a stock cube crumbled in 200ml water),501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,butter beans,400g can,drained and rinsed,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,haricot beans,400g can,drained and rinsed,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,caster sugar,1 tbsp,,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,red wine vinegar,1 tbsp,,501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Sausage cassoulet,https://www.bbcgoodfood.com/recipes/sausage-cassoulet,crusty bread,,to serve (optional),501,29g,9g,27g,11glow,10ghigh,24g,2.5g
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,slim young  leek,500g,thickly sliced,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,broccoli,300g,cut into small florets,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,celery,3,"sticks, de-stringed and sliced",498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,floury potato,1 ½kg,"such as King Edward, cut into even-sized chunks",498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,butter,85g,,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,170g pot 0% fat Greek yogurt,,,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,semi-skimmed milk,850ml,,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,plain flour,75g,,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,English mustard,2 tsp,,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,wholegrain mustard,1 tsp,,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,pack mature cheddar,300g,finely grated,498,25g,15g,45g,9g,7g,23g,1.2glow
Crusty cheddar pies,https://www.bbcgoodfood.com/recipes/crusty-cheddar-pies,handful frozen peas,,,498,25g,15g,45g,9g,7g,23g,1.2glow
Soup maker broccoli and stilton soup,https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup,onion,1,finely chopped,275,14g,8g,17g,7glow,8ghigh,16ghigh,1.2g
Soup maker broccoli and stilton soup,https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup,celery,1,"stick, sliced",275,14g,8g,17g,7glow,8ghigh,16ghigh,1.2g
Soup maker broccoli and stilton soup,https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup,leek,1,sliced,275,14g,8g,17g,7glow,8ghigh,16ghigh,1.2g
Soup maker broccoli and stilton soup,https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup,medium potato,1,diced,275,14g,8g,17g,7glow,8ghigh,16ghigh,1.2g
Soup maker broccoli and stilton soup,https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup,low salt or homemade chicken or vegetable stock,750ml,,275,14g,8g,17g,7glow,8ghigh,16ghigh,1.2g
Soup maker broccoli and stilton soup,https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup,broccoli,1 head,roughly chopped,275,14g,8g,17g,7glow,8ghigh,16ghigh,1.2g
Soup maker broccoli and stilton soup,https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup,stilton,140g,"or other blue cheese, crumbled",275,14g,8g,17g,7glow,8ghigh,16ghigh,1.2g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,olive oil,1 tbsp,,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,red onion,1,finely chopped,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,butternut squash,300g,chopped,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,tomato purée,2 tbsp,,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,ground cumin,2 tsp,,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,ground cinnamon,½ tsp,,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,bulgur wheat,250g,,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,vine tomatoes,250g,roughly chopped,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,vegetable stock,800ml,,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,harissa,1-2 tbsp,(depending on how spicy you like it),603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,leftover ragu,800g,(see recipe below),603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,mint leaves,small handful of,,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,pine nuts,25g,toasted,603,20g,4g,69g,15g,13g,30g,0.8g
Harissa beef & tomato bulgur,https://www.bbcgoodfood.com/recipes/harissa-beef-tomato-bulgur,lemon wedges,,"and natural yogurt, to serve",603,20g,4g,69g,15g,13g,30g,0.8g
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,cumin seed,1 ½ tbsp,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,olive oil,1 tbsp,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,onions,3,halved and thinly sliced,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,3 x 400g packs lean lamb mince,,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,finely chopped ginger,2 tbsp,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,garlic cloves,4,finely chopped,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,2 x 400g cans chopped tomatoes,,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,paprika,1 tbsp,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,ground cinnamon,1 tbsp,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,ground coriander,1 ½ tbsp,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,harissa,3 tbsp,,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,red peppers,3,deseeded and cut into large chunks,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,2 x 400g cans chickpeas,,drained,357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,2 x 20g packs coriander,,"most chopped, a few leaves left whole to serve",357low,19g,8g,17g,7g,5g,28g,1.2glow
Chilli Marrakech,https://www.bbcgoodfood.com/recipes/chilli-marrakech,beef or  lamb stock,500ml,made with 2 cubes,357low,19g,8g,17g,7g,5g,28g,1.2glow
Basic tomato sauce,https://www.bbcgoodfood.com/recipes/tomato-sauce,olive oil,4 tbsp,,103,6g,1g,10g,8g,3g,3g,0.29glow
Basic tomato sauce,https://www.bbcgoodfood.com/recipes/tomato-sauce,onions,2,finely chopped,103,6g,1g,10g,8g,3g,3g,0.29glow
Basic tomato sauce,https://www.bbcgoodfood.com/recipes/tomato-sauce,carrots,2,finely chopped,103,6g,1g,10g,8g,3g,3g,0.29glow
Basic tomato sauce,https://www.bbcgoodfood.com/recipes/tomato-sauce,celery sticks,2,finely chopped,103,6g,1g,10g,8g,3g,3g,0.29glow
Basic tomato sauce,https://www.bbcgoodfood.com/recipes/tomato-sauce,garlic cloves,2,crushed,103,6g,1g,10g,8g,3g,3g,0.29glow
Basic tomato sauce,https://www.bbcgoodfood.com/recipes/tomato-sauce,bay leaves,2,,103,6g,1g,10g,8g,3g,3g,0.29glow
Basic tomato sauce,https://www.bbcgoodfood.com/recipes/tomato-sauce,sugar,1 tsp,,103,6g,1g,10g,8g,3g,3g,0.29glow
Basic tomato sauce,https://www.bbcgoodfood.com/recipes/tomato-sauce,chopped tomatoes,4 x 400g/14oz cans,,103,6g,1g,10g,8g,3g,3g,0.29glow
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,rapeseed oil,1 tbsp,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,onions,2,"(320g), roughly chopped",514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,green peppers,2,deseeded and cut into cubes,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,hot chilli powder,2 tsp,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,ground coriander,1 tbsp,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,ground cumin,1 tsp,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,carton passata,500ml,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,x 400g cans chickpeas,2,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,vegetable bouillon powder,2 tsp,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,flame raisins,40g,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,lemon,½,"juiced, flesh scooped out and white pith removed, then zest finely chopped (you’ll need 2 tsp)",514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,cauliflower florets,350g,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,parsley,15g,chopped,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,wholemeal couscous,140g,,514,15g,2g,63g,22g,20ghigh,22g,1g
Spicy chickpea stew,https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,toasted flaked almonds,40g,,514,15g,2g,63g,22g,20ghigh,22g,1g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,whole chicken,1 ½kg,,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,onions,2,"1 quartered, 1 chopped",684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,carrots,2,"1 cut into 3-4 chunks, 1 finely chopped",684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,2 thick slices ginger,,,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,garlic cloves,2,crushed,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,parsley,small bunch,"or coriander, leaves picked and chopped, stalks left whole",684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,butter,50g,,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,vegetable oil,,"or rapeseed oil, for frying",684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,flour,50g,,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,mild curry paste,2-3 tbsp,such as korma or tikka,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,ground turmeric,½ tsp,,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,chicken stock cube,1,,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,double cream,150ml,,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,filo pastry,6 sheets,,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,melted butter,A little,or oil,684,42g,19g,36g,4g,4g,38g,1.5g
Creamy curried chicken pie,https://www.bbcgoodfood.com/recipes/creamy-curried-chicken-pie,broccoli,,if you like,684,42g,19g,36g,4g,4g,38g,1.5g
Spicy chicken cacciatore,https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,olive oil,1 tbsp,,485,31g,8g,17g,15g,5g,32g,0.76glow
Spicy chicken cacciatore,https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,4 chicken leg,,"portions, skin on",485,31g,8g,17g,15g,5g,32g,0.76glow
Spicy chicken cacciatore,https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,red peppers,2,deseeded and cut into strips,485,31g,8g,17g,15g,5g,32g,0.76glow
Spicy chicken cacciatore,https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,medium red chilli,1,deseeded and sliced,485,31g,8g,17g,15g,5g,32g,0.76glow
Spicy chicken cacciatore,https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,glass red wine,,(about 175ml/6fl oz),485,31g,8g,17g,15g,5g,32g,0.76glow
Spicy chicken cacciatore,https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,½ quantity tomato sauce,,(see 'Goes well with'),485,31g,8g,17g,15g,5g,32g,0.76glow
Spicy chicken cacciatore,https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,1-2 handfuls black olives,,,485,31g,8g,17g,15g,5g,32g,0.76glow
Spicy chicken cacciatore,https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,chopped flatleaf parsley,,to serve,485,31g,8g,17g,15g,5g,32g,0.76glow
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,dried porcini mushrooms,15g,,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,rapeseed oil,4 tbsp,,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,stewing beef,800g,cut into chunks,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,chestnut mushrooms,300g,roughly chopped,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,onion,1 large,finely chopped,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,carrots,2,finely chopped (about 300g),184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,celery sticks,2,finely chopped,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,garlic cloves,7,finely chopped,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,tomato purée,100g,,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,lentils,400g can,drained and rinsed,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,beef stock,500ml,,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,butter,large knob of,,184,9g,2g,7g,4g,4g,16g,0.2g
"Mushroom, lentil & beef ragu",https://www.bbcgoodfood.com/recipes/mushroom-lentil-beef-ragu,parmesan,1,rind (optional),184,9g,2g,7g,4g,4g,16g,0.2g
Multi mince,https://www.bbcgoodfood.com/recipes/multi-mince,2 tbsp olive oil,,,220,9g,3g,4g,3g,1g,30g,0.7glow
Multi mince,https://www.bbcgoodfood.com/recipes/multi-mince,lean minced beef,1kg,,220,9g,3g,4g,3g,1g,30g,0.7glow
Multi mince,https://www.bbcgoodfood.com/recipes/multi-mince,back bacon,2,"rashers, chopped",220,9g,3g,4g,3g,1g,30g,0.7glow
Multi mince,https://www.bbcgoodfood.com/recipes/multi-mince,onions,2,finely chopped,220,9g,3g,4g,3g,1g,30g,0.7glow
Multi mince,https://www.bbcgoodfood.com/recipes/multi-mince,garlic cloves,2,finely chopped,220,9g,3g,4g,3g,1g,30g,0.7glow
Multi mince,https://www.bbcgoodfood.com/recipes/multi-mince,red wine,150ml,,220,9g,3g,4g,3g,1g,30g,0.7glow
Multi mince,https://www.bbcgoodfood.com/recipes/multi-mince,beef stock,500ml,(from a cube is fine),220,9g,3g,4g,3g,1g,30g,0.7glow
Multi mince,https://www.bbcgoodfood.com/recipes/multi-mince,leaves from 3 sprigs thyme,,,220,9g,3g,4g,3g,1g,30g,0.7glow
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,pack beef skirt,500g,"or chuck steak, finely chopped",803,48g,24g,70g,8g,4g,21g,2.4g
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,onions,2,chopped,803,48g,24g,70g,8g,4g,21g,2.4g
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,medium potatoes,2,halved lengthways and sliced,803,48g,24g,70g,8g,4g,21g,2.4g
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,swede,250g,diced,803,48g,24g,70g,8g,4g,21g,2.4g
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,pickle,8 tbsp,,803,48g,24g,70g,8g,4g,21g,2.4g
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,butter,200g,diced,803,48g,24g,70g,8g,4g,21g,2.4g
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,lard,100g,diced,803,48g,24g,70g,8g,4g,21g,2.4g
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,plain flour,600g,plus extra for dusting,803,48g,24g,70g,8g,4g,21g,2.4g
Beef & pickle pasties,https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,large egg,1,beaten with 2 tbsp milk,803,48g,24g,70g,8g,4g,21g,2.4g
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,vegetable oil,2 tbsp,,528,32g,17g,25g,11g,9ghigh,31g,2.69g
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,spiced meatballs,420g,(see 'Complete the dish'),528,32g,17g,25g,11g,9ghigh,31g,2.69g
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,yellow coconut curry sauce,800ml,(see 'Complete the dish'),528,32g,17g,25g,11g,9ghigh,31g,2.69g
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,chickpeas,400g can,drained and rinsed,528,32g,17g,25g,11g,9ghigh,31g,2.69g
Meatball & chickpea yellow coconut curry with rice & pickled red cabbage,https://www.bbcgoodfood.com/recipes/meatball-chickpea-yellow-coconut-curry-with-rice-pickled-red-cabbage,green pepper,1 large,sliced,528,32g,17g,25g,11g,9ghigh,31g,2.69g
